id,fuel_type,price_per_litre,region,source,recorded_at,is_active
549,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
550,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
569,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
570,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
589,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
590,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
609,diesel,1.482,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
610,petrol,1.392,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
629,diesel,1.479,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
630,petrol,1.389,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
647,diesel,1.494,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
648,petrol,1.404,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
667,diesel,1.494,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
668,petrol,1.404,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
687,diesel,1.492,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
688,petrol,1.402,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
709,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
710,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
747,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
748,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
765,diesel,1.484,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
766,petrol,1.394,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
781,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
782,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
801,diesel,1.487,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
802,petrol,1.397,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
815,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
816,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
835,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
836,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
851,diesel,1.491,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
852,petrol,1.401,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
865,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
866,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
885,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
886,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
899,diesel,1.484,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
900,petrol,1.394,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
919,diesel,1.488,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
920,petrol,1.398,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
101,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
102,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
107,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
108,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
129,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
130,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
139,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
140,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
167,diesel,1.475,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
168,petrol,1.385,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
187,diesel,1.482,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
188,petrol,1.392,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
207,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
208,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
227,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
228,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
247,diesel,1.487,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
248,petrol,1.397,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
265,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
266,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
287,diesel,1.485,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
288,petrol,1.395,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
307,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
308,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
327,diesel,1.492,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
328,petrol,1.402,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
347,diesel,1.481,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
348,petrol,1.391,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
367,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
368,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
385,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
386,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
407,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
408,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
439,diesel,1.488,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
440,petrol,1.398,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
459,diesel,1.495,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
460,petrol,1.405,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
477,diesel,1.495,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
478,petrol,1.405,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
497,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
498,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
517,diesel,1.480,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
518,petrol,1.390,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
537,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
538,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
557,diesel,1.493,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
558,petrol,1.403,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
575,diesel,1.481,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
576,petrol,1.391,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
595,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
596,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
611,diesel,1.494,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
612,petrol,1.404,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
633,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
634,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
653,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
654,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
673,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
674,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
693,diesel,1.494,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
694,petrol,1.404,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
713,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
714,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
729,diesel,1.493,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
730,petrol,1.403,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
743,diesel,1.489,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
744,petrol,1.399,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
763,diesel,1.492,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
764,petrol,1.402,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
777,diesel,1.478,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
778,petrol,1.388,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
797,diesel,1.480,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
798,petrol,1.390,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
813,diesel,1.482,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
814,petrol,1.392,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
833,diesel,1.479,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
834,petrol,1.389,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
855,diesel,1.488,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
856,petrol,1.398,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
869,diesel,1.491,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
870,petrol,1.401,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
889,diesel,1.491,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
890,petrol,1.401,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
903,diesel,1.479,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
904,petrol,1.389,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
931,diesel,1.475,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
932,petrol,1.385,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
103,diesel,1.495,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
104,petrol,1.405,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
111,diesel,1.484,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
112,petrol,1.394,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
131,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
132,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
141,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
142,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
165,diesel,1.491,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
166,petrol,1.401,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
185,diesel,1.480,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
186,petrol,1.390,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
205,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
206,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
225,diesel,1.493,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
226,petrol,1.403,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
245,diesel,1.481,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
246,petrol,1.391,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
263,diesel,1.481,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
264,petrol,1.391,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
285,diesel,1.477,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
286,petrol,1.387,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
303,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
304,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:40 GMT+0000 (Coordinated Universal Time),true
323,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
324,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
343,diesel,1.490,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
344,petrol,1.400,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
363,diesel,1.482,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
364,petrol,1.392,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
383,diesel,1.494,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
384,petrol,1.404,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
403,diesel,1.479,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
404,petrol,1.389,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
425,diesel,1.486,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
426,petrol,1.396,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
443,diesel,1.475,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
444,petrol,1.385,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
465,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
466,petrol,1.386,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
489,diesel,1.485,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
490,petrol,1.395,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
513,diesel,1.483,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
514,petrol,1.393,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
533,diesel,1.480,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
534,petrol,1.390,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
551,diesel,1.476,UK,Automated Monthly Update,Sat Jul 05 2025 13:43:41 GMT+0000 (Coordinated Universal Time),true
